PhraseId,SentenceId,Phrase,Sentiment,Bert_Loss,Bert_Logits,Bert_Labels,RoBerta_Loss,RoBerta_Logits,RoBerta_Labels,Albert_Loss,Albert_Logits,Albert_Labels
460,17,"a bilingual charmer ,",3,"tensor(1.8064, grad_fn=<NllLossBackward>)","tensor([[-0.5961, -0.0950, -0.6573, -0.3176,  0.5454]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6460, grad_fn=<NllLossBackward>)","tensor([[-0.1233, -0.0988,  0.2059, -0.0432, -0.0095]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.6244, grad_fn=<NllLossBackward>)","tensor([[ 0.2146, -0.3472,  0.4891,  0.0240, -0.5145]],
       grad_fn=<AddmmBackward>)",2
461,17,a bilingual charmer,3,"tensor(1.6966, grad_fn=<NllLossBackward>)","tensor([[-0.4510, -0.0663, -0.5483, -0.2359,  0.3135]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6460, grad_fn=<NllLossBackward>)","tensor([[-0.1252, -0.1017,  0.1992, -0.0465, -0.0104]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5533, grad_fn=<NllLossBackward>)","tensor([[ 0.0879, -0.0821,  0.2486,  0.0466, -0.4953]],
       grad_fn=<AddmmBackward>)",2
462,17,bilingual charmer,3,"tensor(1.7084, grad_fn=<NllLossBackward>)","tensor([[-0.5109, -0.1548, -0.6091, -0.2567,  0.4033]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6491, grad_fn=<NllLossBackward>)","tensor([[-0.1193, -0.0983,  0.1964, -0.0485, -0.0076]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4852, grad_fn=<NllLossBackward>)","tensor([[ 0.0786, -0.0832,  0.3578,  0.1599, -0.5521]],
       grad_fn=<AddmmBackward>)",2
463,17,bilingual,2,"tensor(2.1380, grad_fn=<NllLossBackward>)","tensor([[-0.5328, -0.1022, -0.7115, -0.1829,  0.3007]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4056, grad_fn=<NllLossBackward>)","tensor([[-0.1179, -0.1032,  0.1939, -0.0448, -0.0101]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5141, grad_fn=<NllLossBackward>)","tensor([[ 0.4175, -0.3120,  0.1137,  0.0388, -0.3816]],
       grad_fn=<AddmmBackward>)",0
464,17,charmer,3,"tensor(1.6682, grad_fn=<NllLossBackward>)","tensor([[-0.5079, -0.1728, -0.6222, -0.2453,  0.3269]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6484, grad_fn=<NllLossBackward>)","tensor([[-0.1191, -0.1055,  0.1969, -0.0508, -0.0145]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.3737, grad_fn=<NllLossBackward>)","tensor([[-0.2139, -0.1109,  0.3850,  0.2670, -0.3850]],
       grad_fn=<AddmmBackward>)",2
465,17,just like the woman who inspired it,2,"tensor(2.1720, grad_fn=<NllLossBackward>)","tensor([[-0.4534, -0.0785, -0.7574, -0.1492,  0.2026]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4052, grad_fn=<NllLossBackward>)","tensor([[-0.1227, -0.1029,  0.1942, -0.0402, -0.0117]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0768, grad_fn=<NllLossBackward>)","tensor([[ 0.3330, -0.3011,  0.6688,  0.1100, -0.6419]],
       grad_fn=<AddmmBackward>)",2
466,17,like the woman who inspired it,2,"tensor(2.2004, grad_fn=<NllLossBackward>)","tensor([[-0.4733, -0.0584, -0.7752, -0.0919,  0.1986]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4020, grad_fn=<NllLossBackward>)","tensor([[-0.1187, -0.1008,  0.1996, -0.0413, -0.0117]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0679, grad_fn=<NllLossBackward>)","tensor([[ 0.3084, -0.2587,  0.6753,  0.0980, -0.6637]],
       grad_fn=<AddmmBackward>)",2
467,17,the woman who inspired it,2,"tensor(2.1284, grad_fn=<NllLossBackward>)","tensor([[-0.5088, -0.0718, -0.6898, -0.1523,  0.2796]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4027, grad_fn=<NllLossBackward>)","tensor([[-0.1213, -0.1016,  0.1977, -0.0417, -0.0116]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1337, grad_fn=<NllLossBackward>)","tensor([[ 0.2602, -0.2717,  0.5852,  0.1641, -0.6061]],
       grad_fn=<AddmmBackward>)",2
468,17,the woman,2,"tensor(2.2636, grad_fn=<NllLossBackward>)","tensor([[-0.5351, -0.0497, -0.8317, -0.0187,  0.2091]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4045, grad_fn=<NllLossBackward>)","tensor([[-0.1190, -0.1008,  0.1955, -0.0467, -0.0091]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2680, grad_fn=<NllLossBackward>)","tensor([[ 0.2323, -0.2136,  0.3825,  0.1299, -0.6240]],
       grad_fn=<AddmmBackward>)",2
469,17,woman,2,"tensor(2.2357, grad_fn=<NllLossBackward>)","tensor([[-0.5758, -0.1301, -0.8205, -0.1311,  0.3073]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4079, grad_fn=<NllLossBackward>)","tensor([[-0.1184, -0.1009,  0.1914, -0.0459, -0.0087]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4414, grad_fn=<NllLossBackward>)","tensor([[ 0.0890, -0.2752,  0.1586, -0.1174,  0.0388]],
       grad_fn=<AddmmBackward>)",2
470,17,who inspired it,2,"tensor(2.0904, grad_fn=<NllLossBackward>)","tensor([[-0.6450, -0.1048, -0.6142, -0.1675,  0.4472]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4055, grad_fn=<NllLossBackward>)","tensor([[-0.1176, -0.1039,  0.1967, -0.0362, -0.0082]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2928, grad_fn=<NllLossBackward>)","tensor([[ 0.3346, -0.3411,  0.3647,  0.0328, -0.4093]],
       grad_fn=<AddmmBackward>)",2
471,17,who,2,"tensor(2.2233, grad_fn=<NllLossBackward>)","tensor([[-0.6446, -0.1241, -0.7969, -0.1208,  0.3495]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3955, grad_fn=<NllLossBackward>)","tensor([[-0.1261, -0.1022,  0.2033, -0.0529, -0.0113]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4360, grad_fn=<NllLossBackward>)","tensor([[ 0.0870, -0.2863,  0.1657, -0.1175,  0.0489]],
       grad_fn=<AddmmBackward>)",2
472,17,inspired it,2,"tensor(2.0769, grad_fn=<NllLossBackward>)","tensor([[-0.6196, -0.1326, -0.5796, -0.2104,  0.5219]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4112, grad_fn=<NllLossBackward>)","tensor([[-0.1166, -0.0967,  0.1898, -0.0433, -0.0065]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1650, grad_fn=<NllLossBackward>)","tensor([[ 0.2781, -0.2721,  0.5747,  0.2738, -0.6504]],
       grad_fn=<AddmmBackward>)",2
473,17,inspired,3,"tensor(1.4922, grad_fn=<NllLossBackward>)","tensor([[-0.5452, -0.0678, -0.8665, -0.0728,  0.2392]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6469, grad_fn=<NllLossBackward>)","tensor([[-0.1187, -0.1006,  0.1937, -0.0473, -0.0091]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7154, grad_fn=<NllLossBackward>)","tensor([[ 0.1132, -0.2880,  0.1560, -0.1067,  0.0577]],
       grad_fn=<AddmmBackward>)",2
474,18,Like a less dizzily gorgeous companion to Mr. Wong 's In the Mood for Love -- very much a Hong Kong movie despite its mainland setting .,2,"tensor(1.8543, grad_fn=<NllLossBackward>)","tensor([[-0.4348, -0.1651, -0.4166, -0.3317,  0.2918]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4010, grad_fn=<NllLossBackward>)","tensor([[-0.1248, -0.0968,  0.2003, -0.0362, -0.0176]],
       grad_fn=<AddmmBackward>)",2,"tensor(0.8857, grad_fn=<NllLossBackward>)","tensor([[ 0.2443, -0.3272,  0.9678,  0.2508, -0.7612]],
       grad_fn=<AddmmBackward>)",2
475,18,Like a less dizzily gorgeous companion to Mr.,3,"tensor(1.6490, grad_fn=<NllLossBackward>)","tensor([[-0.4786, -0.1466, -0.5182, -0.2669,  0.1298]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6497, grad_fn=<NllLossBackward>)","tensor([[-1.1928e-01, -9.8486e-02,  1.9486e-01, -4.7907e-02, -1.8664e-04]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7885, grad_fn=<NllLossBackward>)","tensor([[ 0.1840, -0.2768,  0.9620,  0.0039, -0.8607]],
       grad_fn=<AddmmBackward>)",2
476,18,a less dizzily gorgeous companion to Mr.,2,"tensor(1.8455, grad_fn=<NllLossBackward>)","tensor([[-0.4627, -0.1501, -0.4480, -0.2841,  0.1510]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4069, grad_fn=<NllLossBackward>)","tensor([[-0.1195, -0.1003,  0.1938, -0.0458, -0.0045]],
       grad_fn=<AddmmBackward>)",2,"tensor(0.8735, grad_fn=<NllLossBackward>)","tensor([[ 0.1287, -0.2581,  0.8656, -0.0543, -0.7785]],
       grad_fn=<AddmmBackward>)",2
477,18,a less dizzily gorgeous companion,2,"tensor(2.1292, grad_fn=<NllLossBackward>)","tensor([[-0.5075, -0.0751, -0.7062, -0.1680,  0.2474]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4037, grad_fn=<NllLossBackward>)","tensor([[-0.1178, -0.1082,  0.1961, -0.0478, -0.0042]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0595, grad_fn=<NllLossBackward>)","tensor([[ 0.2947, -0.1817,  0.6773,  0.0683, -0.7688]],
       grad_fn=<AddmmBackward>)",2
478,18,less dizzily gorgeous companion,2,"tensor(2.1185, grad_fn=<NllLossBackward>)","tensor([[-0.5487, -0.1299, -0.7102, -0.1924,  0.2750]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4010, grad_fn=<NllLossBackward>)","tensor([[-0.1134, -0.1069,  0.1999, -0.0514, -0.0054]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0425, grad_fn=<NllLossBackward>)","tensor([[ 0.2508, -0.1869,  0.7119,  0.1328, -0.7219]],
       grad_fn=<AddmmBackward>)",2
479,18,less dizzily gorgeous,2,"tensor(2.0117, grad_fn=<NllLossBackward>)","tensor([[-0.5489, -0.1025, -0.6029, -0.2192,  0.2316]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3994, grad_fn=<NllLossBackward>)","tensor([[-0.1147, -0.1084,  0.2018, -0.0460, -0.0086]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1401, grad_fn=<NllLossBackward>)","tensor([[ 0.2902, -0.1418,  0.5908,  0.0995, -0.6324]],
       grad_fn=<AddmmBackward>)",2
480,18,less,2,"tensor(2.2240, grad_fn=<NllLossBackward>)","tensor([[-0.5599, -0.1116, -0.8108, -0.1256,  0.2750]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4023, grad_fn=<NllLossBackward>)","tensor([[-0.1203, -0.1049,  0.1958, -0.0504, -0.0107]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4605, grad_fn=<NllLossBackward>)","tensor([[ 0.1232, -0.2818,  0.1452, -0.0998,  0.0342]],
       grad_fn=<AddmmBackward>)",2
481,18,dizzily gorgeous,4,"tensor(1.1873, grad_fn=<NllLossBackward>)","tensor([[-0.5261, -0.0505, -0.6880, -0.2137,  0.2246]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6090, grad_fn=<NllLossBackward>)","tensor([[-0.1145, -0.1056,  0.1972, -0.0498, -0.0092]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.2823, grad_fn=<NllLossBackward>)","tensor([[ 0.2843, -0.2084,  0.5326,  0.1121, -0.5727]],
       grad_fn=<AddmmBackward>)",2
482,18,dizzily,2,"tensor(2.1506, grad_fn=<NllLossBackward>)","tensor([[-0.5707, -0.0752, -0.7082, -0.1586,  0.3308]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4063, grad_fn=<NllLossBackward>)","tensor([[-0.1162, -0.1003,  0.1937, -0.0477, -0.0091]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1658, grad_fn=<NllLossBackward>)","tensor([[ 0.2465, -0.1717,  0.5646,  0.2183, -0.6572]],
       grad_fn=<AddmmBackward>)",2
483,18,gorgeous,3,"tensor(1.5128, grad_fn=<NllLossBackward>)","tensor([[-0.5267, -0.0524, -0.7751, -0.1007,  0.1826]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6480, grad_fn=<NllLossBackward>)","tensor([[-0.1184, -0.1026,  0.1994, -0.0485, -0.0138]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7143, grad_fn=<NllLossBackward>)","tensor([[ 0.1256, -0.2838,  0.1523, -0.1037,  0.0514]],
       grad_fn=<AddmmBackward>)",2
484,18,companion,3,"tensor(1.5987, grad_fn=<NllLossBackward>)","tensor([[-0.4949, -0.1101, -0.7946, -0.1836,  0.2833]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6501, grad_fn=<NllLossBackward>)","tensor([[-0.1121, -0.1011,  0.2011, -0.0481, -0.0107]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7104, grad_fn=<NllLossBackward>)","tensor([[ 0.1010, -0.2899,  0.1569, -0.1060,  0.0494]],
       grad_fn=<AddmmBackward>)",2
485,18,to Mr.,2,"tensor(1.9091, grad_fn=<NllLossBackward>)","tensor([[-0.5056, -0.1249, -0.5117, -0.3192,  0.2090]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4062, grad_fn=<NllLossBackward>)","tensor([[-0.1200, -0.0965,  0.1945, -0.0466, -0.0075]],
       grad_fn=<AddmmBackward>)",2,"tensor(0.8059, grad_fn=<NllLossBackward>)","tensor([[ 0.0075, -0.1897,  0.9475, -0.2081, -0.6010]],
       grad_fn=<AddmmBackward>)",2
486,18,Mr.,2,"tensor(2.0995, grad_fn=<NllLossBackward>)","tensor([[-0.5689, -0.1602, -0.6650, -0.3765,  0.4567]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4060, grad_fn=<NllLossBackward>)","tensor([[-0.1191, -0.0974,  0.1954, -0.0463, -0.0056]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4485, grad_fn=<NllLossBackward>)","tensor([[ 0.1023, -0.2861,  0.1589, -0.1092,  0.0605]],
       grad_fn=<AddmmBackward>)",2
487,18,Wong 's In the Mood for Love -- very much a Hong Kong movie despite its mainland setting .,2,"tensor(1.8757, grad_fn=<NllLossBackward>)","tensor([[-0.4927, -0.1079, -0.4212, -0.3407,  0.3410]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3997, grad_fn=<NllLossBackward>)","tensor([[-0.1269, -0.0958,  0.2022, -0.0342, -0.0176]],
       grad_fn=<AddmmBackward>)",2,"tensor(0.8993, grad_fn=<NllLossBackward>)","tensor([[ 0.2551, -0.3201,  0.8985,  0.1313, -0.8592]],
       grad_fn=<AddmmBackward>)",2
488,18,Wong,2,"tensor(2.2126, grad_fn=<NllLossBackward>)","tensor([[-0.5454, -0.1301, -0.7982, -0.1131,  0.2725]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4111, grad_fn=<NllLossBackward>)","tensor([[-0.1135, -0.0954,  0.1892, -0.0476, -0.0091]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.7372, grad_fn=<NllLossBackward>)","tensor([[ 0.5272, -0.2692, -0.1009,  0.0486, -0.3224]],
       grad_fn=<AddmmBackward>)",0
489,18,'s In the Mood for Love -- very much a Hong Kong movie despite its mainland setting .,2,"tensor(1.8871, grad_fn=<NllLossBackward>)","tensor([[-0.4553, -0.1482, -0.4376, -0.3134,  0.3280]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4019, grad_fn=<NllLossBackward>)","tensor([[-0.1238, -0.0963,  0.1988, -0.0388, -0.0174]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.0200, grad_fn=<NllLossBackward>)","tensor([[ 0.3652, -0.3399,  0.7274,  0.0402, -0.7412]],
       grad_fn=<AddmmBackward>)",2
490,18,'s In the Mood for Love -- very much a Hong Kong movie despite its mainland setting,2,"tensor(1.9076, grad_fn=<NllLossBackward>)","tensor([[-0.4491, -0.1474, -0.4669, -0.3090,  0.3084]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4013, grad_fn=<NllLossBackward>)","tensor([[-0.1249, -0.0969,  0.1973, -0.0466, -0.0170]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1064, grad_fn=<NllLossBackward>)","tensor([[ 0.2316, -0.2577,  0.5410, -0.0359, -0.7387]],
       grad_fn=<AddmmBackward>)",2
491,18,'s In the Mood for Love -- very much a Hong Kong movie,2,"tensor(1.9294, grad_fn=<NllLossBackward>)","tensor([[-0.4383, -0.0835, -0.4583, -0.2336,  0.3111]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4022, grad_fn=<NllLossBackward>)","tensor([[-0.1241, -0.0994,  0.1957, -0.0451, -0.0185]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4813, grad_fn=<NllLossBackward>)","tensor([[ 0.2551, -0.2419,  0.0919,  0.0670, -0.5437]],
       grad_fn=<AddmmBackward>)",0
492,18,In the Mood for Love -- very much a Hong Kong movie,3,"tensor(1.7610, grad_fn=<NllLossBackward>)","tensor([[-0.4835, -0.1833, -0.4176, -0.3061,  0.3647]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6388, grad_fn=<NllLossBackward>)","tensor([[-0.1238, -0.0989,  0.1919, -0.0412, -0.0197]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5749, grad_fn=<NllLossBackward>)","tensor([[ 0.2673, -0.2757,  0.1293, -0.0126, -0.5473]],
       grad_fn=<AddmmBackward>)",0
493,18,the Mood for Love -- very much a Hong Kong movie,2,"tensor(1.8889, grad_fn=<NllLossBackward>)","tensor([[-0.5005, -0.1836, -0.4327, -0.2927,  0.3756]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4034, grad_fn=<NllLossBackward>)","tensor([[-0.1229, -0.1002,  0.1945, -0.0429, -0.0193]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5075, grad_fn=<NllLossBackward>)","tensor([[ 0.2463, -0.2120,  0.0563,  0.0341, -0.5172]],
       grad_fn=<AddmmBackward>)",0
494,18,the Mood,3,"tensor(1.3895, grad_fn=<NllLossBackward>)","tensor([[-0.5390, -0.0511, -0.8249,  0.0541,  0.1892]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6465, grad_fn=<NllLossBackward>)","tensor([[-1.2030e-01, -9.4165e-02,  1.9068e-01, -4.4470e-02, -9.4019e-05]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5283, grad_fn=<NllLossBackward>)","tensor([[ 0.2193, -0.2206,  0.1345,  0.0507, -0.4992]],
       grad_fn=<AddmmBackward>)",0
495,18,Mood,2,"tensor(2.3233, grad_fn=<NllLossBackward>)","tensor([[-0.5594, -0.0909, -0.9080, -0.1042,  0.2842]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4087, grad_fn=<NllLossBackward>)","tensor([[-0.1148, -0.0929,  0.1924, -0.0507, -0.0068]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1317, grad_fn=<NllLossBackward>)","tensor([[ 0.1841, -0.1887,  0.5825,  0.2121, -0.7027]],
       grad_fn=<AddmmBackward>)",2
496,18,for Love -- very much a Hong Kong movie,2,"tensor(1.9228, grad_fn=<NllLossBackward>)","tensor([[-0.4839, -0.1821, -0.4689, -0.3039,  0.3829]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4058, grad_fn=<NllLossBackward>)","tensor([[-0.1185, -0.1013,  0.1905, -0.0416, -0.0267]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.2996, grad_fn=<NllLossBackward>)","tensor([[ 0.3067, -0.3474,  0.2821, -0.0901, -0.5833]],
       grad_fn=<AddmmBackward>)",0
497,18,Love -- very much a Hong Kong movie,3,"tensor(1.7481, grad_fn=<NllLossBackward>)","tensor([[-0.5166, -0.1820, -0.4965, -0.2968,  0.3965]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6365, grad_fn=<NllLossBackward>)","tensor([[-0.1225, -0.1000,  0.1894, -0.0389, -0.0189]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5320, grad_fn=<NllLossBackward>)","tensor([[ 0.2659, -0.2935, -0.0321,  0.0114, -0.4303]],
       grad_fn=<AddmmBackward>)",0
498,18,Love -- very much,4,"tensor(1.0246, grad_fn=<NllLossBackward>)","tensor([[-0.5108, -0.1804, -0.5544, -0.2789,  0.4374]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6101, grad_fn=<NllLossBackward>)","tensor([[-0.1155, -0.1025,  0.1836, -0.0417, -0.0123]],
       grad_fn=<AddmmBackward>)",2,"tensor(2.2918, grad_fn=<NllLossBackward>)","tensor([[ 0.2243, -0.2795,  0.5223,  0.2387, -0.5832]],
       grad_fn=<AddmmBackward>)",2
499,18,Love --,3,"tensor(1.6840, grad_fn=<NllLossBackward>)","tensor([[-0.5599, -0.1889, -0.6173, -0.2321,  0.4315]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6436, grad_fn=<NllLossBackward>)","tensor([[-0.1164, -0.1017,  0.1916, -0.0439, -0.0104]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5280, grad_fn=<NllLossBackward>)","tensor([[ 0.2203, -0.2637,  0.1969,  0.0926, -0.3192]],
       grad_fn=<AddmmBackward>)",0
500,18,Love,4,"tensor(1.0695, grad_fn=<NllLossBackward>)","tensor([[-0.5077, -0.1839, -0.7072, -0.2018,  0.3604]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.6079, grad_fn=<NllLossBackward>)","tensor([[-0.1161, -0.1002,  0.1956, -0.0470, -0.0069]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5475, grad_fn=<NllLossBackward>)","tensor([[ 0.1058, -0.2862,  0.1579, -0.1151,  0.0592]],
       grad_fn=<AddmmBackward>)",2
501,18,--,2,"tensor(2.0221, grad_fn=<NllLossBackward>)","tensor([[-0.5361, -0.1476, -0.5405, -0.3071,  0.4911]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4083, grad_fn=<NllLossBackward>)","tensor([[-0.1144, -0.0957,  0.1931, -0.0462, -0.0085]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4871, grad_fn=<NllLossBackward>)","tensor([[ 0.2509, -0.2937,  0.1528,  0.1220, -0.1873]],
       grad_fn=<AddmmBackward>)",0
502,18,very much,2,"tensor(2.2267, grad_fn=<NllLossBackward>)","tensor([[-0.5691, -0.1118, -0.8089, -0.1250,  0.2926]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4073, grad_fn=<NllLossBackward>)","tensor([[-0.1160, -0.1035,  0.1897, -0.0490, -0.0150]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4583, grad_fn=<NllLossBackward>)","tensor([[ 0.1202, -0.2849,  0.1505, -0.1015,  0.0498]],
       grad_fn=<AddmmBackward>)",2
503,18,very,2,"tensor(2.3105, grad_fn=<NllLossBackward>)","tensor([[-0.5355, -0.0519, -0.8758,  0.0066,  0.2155]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.3997, grad_fn=<NllLossBackward>)","tensor([[-0.1227, -0.1034,  0.1996, -0.0497, -0.0093]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4579, grad_fn=<NllLossBackward>)","tensor([[ 0.1192, -0.2846,  0.1483, -0.0994,  0.0391]],
       grad_fn=<AddmmBackward>)",2
504,18,a Hong Kong movie,2,"tensor(2.1117, grad_fn=<NllLossBackward>)","tensor([[-0.5502, -0.1218, -0.6984, -0.1937,  0.2823]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4040, grad_fn=<NllLossBackward>)","tensor([[-0.1255, -0.0989,  0.1942, -0.0468, -0.0124]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.1959, grad_fn=<NllLossBackward>)","tensor([[ 0.2207, -0.0831,  0.5632,  0.2762, -0.5704]],
       grad_fn=<AddmmBackward>)",2
505,18,Hong Kong movie,2,"tensor(2.1159, grad_fn=<NllLossBackward>)","tensor([[-0.5574, -0.1830, -0.7049, -0.2513,  0.3526]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4062, grad_fn=<NllLossBackward>)","tensor([[-0.1209, -0.0977,  0.1933, -0.0461, -0.0105]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4330, grad_fn=<NllLossBackward>)","tensor([[ 0.3175, -0.1267,  0.2148,  0.1472, -0.6108]],
       grad_fn=<AddmmBackward>)",0
506,18,Hong,2,"tensor(2.1844, grad_fn=<NllLossBackward>)","tensor([[-0.5330, -0.0819, -0.7552, -0.0634,  0.2300]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4068, grad_fn=<NllLossBackward>)","tensor([[-0.1191, -0.0978,  0.1910, -0.0513, -0.0125]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.9962, grad_fn=<NllLossBackward>)","tensor([[ 0.6558, -0.2946, -0.3308,  0.0424, -0.1571]],
       grad_fn=<AddmmBackward>)",0
507,18,Kong movie,2,"tensor(2.0984, grad_fn=<NllLossBackward>)","tensor([[-0.5511, -0.1383, -0.6875, -0.1924,  0.2814]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4089, grad_fn=<NllLossBackward>)","tensor([[-0.1199, -0.0980,  0.1907, -0.0428, -0.0105]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5304, grad_fn=<NllLossBackward>)","tensor([[ 0.3853, -0.1285,  0.1184,  0.1543, -0.5817]],
       grad_fn=<AddmmBackward>)",0
508,18,Kong,2,"tensor(2.2044, grad_fn=<NllLossBackward>)","tensor([[-0.5697, -0.1040, -0.7903, -0.0980,  0.2509]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4131, grad_fn=<NllLossBackward>)","tensor([[-0.1121, -0.0966,  0.1872, -0.0466, -0.0078]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.8341, grad_fn=<NllLossBackward>)","tensor([[ 0.5627, -0.2977, -0.1960,  0.0567, -0.2653]],
       grad_fn=<AddmmBackward>)",0
509,18,movie,2,"tensor(2.1594, grad_fn=<NllLossBackward>)","tensor([[-0.5927, -0.1664, -0.7686, -0.2155,  0.2990]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4000, grad_fn=<NllLossBackward>)","tensor([[-0.1190, -0.1016,  0.2002, -0.0498, -0.0107]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.4341, grad_fn=<NllLossBackward>)","tensor([[ 0.0848, -0.2847,  0.1669, -0.1202,  0.0478]],
       grad_fn=<AddmmBackward>)",2
510,18,despite its mainland setting,2,"tensor(2.2286, grad_fn=<NllLossBackward>)","tensor([[-0.4937, -0.0858, -0.8220, -0.0717,  0.1685]],
       grad_fn=<AddmmBackward>)",4,"tensor(1.4105, grad_fn=<NllLossBackward>)","tensor([[-0.1174, -0.0962,  0.1917, -0.0429, -0.0026]],
       grad_fn=<AddmmBackward>)",2,"tensor(1.5307, grad_fn=<NllLossBackward>)","tensor([[ 0.2817, -0.2124,  0.0470, -0.0360, -0.3608]],
       grad_fn=<AddmmBackward>)",0
