PhraseId,SentenceId,Phrase,Sentiment,Bert_Loss,Bert_Logits,RoBerta_Loss,RoBerta_Logits
603,22,a case study that exists apart from all the movie 's political ramifications,3,"tensor(0.5294, grad_fn=<NllLossBackward>)","tensor([[0.0260, 0.3857]], grad_fn=<AddmmBackward>)","tensor(0.7542, grad_fn=<NllLossBackward>)","tensor([[-0.0085, -0.1270]], grad_fn=<AddmmBackward>)"
604,22,a case study,2,"tensor(0.6012, grad_fn=<NllLossBackward>)","tensor([[0.0647, 0.2578]], grad_fn=<AddmmBackward>)","tensor(0.7610, grad_fn=<NllLossBackward>)","tensor([[-0.0014, -0.1328]], grad_fn=<AddmmBackward>)"
605,22,case study,2,"tensor(0.5236, grad_fn=<NllLossBackward>)","tensor([[-0.0072,  0.3668]], grad_fn=<AddmmBackward>)","tensor(0.7621, grad_fn=<NllLossBackward>)","tensor([[-0.0011, -0.1346]], grad_fn=<AddmmBackward>)"
606,22,case,2,"tensor(0.5712, grad_fn=<NllLossBackward>)","tensor([[0.0248, 0.2857]], grad_fn=<AddmmBackward>)","tensor(0.7589, grad_fn=<NllLossBackward>)","tensor([[-0.0067, -0.1341]], grad_fn=<AddmmBackward>)"
607,22,that exists apart from all the movie 's political ramifications,2,"tensor(0.5348, grad_fn=<NllLossBackward>)","tensor([[0.0593, 0.4059]], grad_fn=<AddmmBackward>)","tensor(0.7536, grad_fn=<NllLossBackward>)","tensor([[-0.0114, -0.1288]], grad_fn=<AddmmBackward>)"
608,22,exists apart from all the movie 's political ramifications,2,"tensor(0.4863, grad_fn=<NllLossBackward>)","tensor([[-0.0465,  0.4214]], grad_fn=<AddmmBackward>)","tensor(0.7584, grad_fn=<NllLossBackward>)","tensor([[-0.0052, -0.1318]], grad_fn=<AddmmBackward>)"
609,22,exists apart,2,"tensor(0.3964, grad_fn=<NllLossBackward>)","tensor([[-0.1711,  0.5494]], grad_fn=<AddmmBackward>)","tensor(0.7648, grad_fn=<NllLossBackward>)","tensor([[ 0.0010, -0.1375]], grad_fn=<AddmmBackward>)"
610,22,exists,2,"tensor(0.4416, grad_fn=<NllLossBackward>)","tensor([[-0.1477,  0.4407]], grad_fn=<AddmmBackward>)","tensor(0.7627, grad_fn=<NllLossBackward>)","tensor([[-0.0009, -0.1355]], grad_fn=<AddmmBackward>)"
611,22,apart,2,"tensor(0.5151, grad_fn=<NllLossBackward>)","tensor([[-0.0343,  0.3605]], grad_fn=<AddmmBackward>)","tensor(0.7599, grad_fn=<NllLossBackward>)","tensor([[-0.0028, -0.1321]], grad_fn=<AddmmBackward>)"
612,22,from all the movie 's political ramifications,2,"tensor(0.5128, grad_fn=<NllLossBackward>)","tensor([[0.0224, 0.4229]], grad_fn=<AddmmBackward>)","tensor(0.7588, grad_fn=<NllLossBackward>)","tensor([[-0.0017, -0.1290]], grad_fn=<AddmmBackward>)"
613,22,all the movie 's political ramifications,2,"tensor(0.5265, grad_fn=<NllLossBackward>)","tensor([[0.0504, 0.4172]], grad_fn=<AddmmBackward>)","tensor(0.7535, grad_fn=<NllLossBackward>)","tensor([[-0.0044, -0.1217]], grad_fn=<AddmmBackward>)"
614,22,the movie 's political ramifications,2,"tensor(0.4605, grad_fn=<NllLossBackward>)","tensor([[-0.0254,  0.5109]], grad_fn=<AddmmBackward>)","tensor(0.7554, grad_fn=<NllLossBackward>)","tensor([[-0.0052, -0.1261]], grad_fn=<AddmmBackward>)"
615,22,the movie 's,2,"tensor(0.5881, grad_fn=<NllLossBackward>)","tensor([[0.0949, 0.3174]], grad_fn=<AddmmBackward>)","tensor(0.7538, grad_fn=<NllLossBackward>)","tensor([[-0.0045, -0.1223]], grad_fn=<AddmmBackward>)"
616,22,movie 's,2,"tensor(0.5609, grad_fn=<NllLossBackward>)","tensor([[0.0644, 0.3491]], grad_fn=<AddmmBackward>)","tensor(0.7559, grad_fn=<NllLossBackward>)","tensor([[-0.0016, -0.1233]], grad_fn=<AddmmBackward>)"
617,22,political ramifications,2,"tensor(0.4541, grad_fn=<NllLossBackward>)","tensor([[-0.0673,  0.4865]], grad_fn=<AddmmBackward>)","tensor(0.7638, grad_fn=<NllLossBackward>)","tensor([[-0.0014, -0.1381]], grad_fn=<AddmmBackward>)"
618,22,political,2,"tensor(0.4984, grad_fn=<NllLossBackward>)","tensor([[-0.0203,  0.4166]], grad_fn=<AddmmBackward>)","tensor(0.7600, grad_fn=<NllLossBackward>)","tensor([[-0.0007, -0.1303]], grad_fn=<AddmmBackward>)"
619,22,ramifications,2,"tensor(0.4712, grad_fn=<NllLossBackward>)","tensor([[-0.0550,  0.4528]], grad_fn=<AddmmBackward>)","tensor(0.7627, grad_fn=<NllLossBackward>)","tensor([[ 0.0033, -0.1313]], grad_fn=<AddmmBackward>)"
620,23,It 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .,1,"tensor(0.5138, grad_fn=<NllLossBackward>)","tensor([[0.0165, 0.4146]], grad_fn=<AddmmBackward>)","tensor(0.7599, grad_fn=<NllLossBackward>)","tensor([[-0.0008, -0.1301]], grad_fn=<AddmmBackward>)"
621,23,'s like going to a house party and watching the host defend himself against a frothing ex-girlfriend .,1,"tensor(0.5342, grad_fn=<NllLossBackward>)","tensor([[0.0432, 0.3912]], grad_fn=<AddmmBackward>)","tensor(0.7621, grad_fn=<NllLossBackward>)","tensor([[-0.0004, -0.1338]], grad_fn=<AddmmBackward>)"
622,23,'s like going to a house party and watching the host defend himself against a frothing ex-girlfriend,1,"tensor(0.5328, grad_fn=<NllLossBackward>)","tensor([[0.0245, 0.3760]], grad_fn=<AddmmBackward>)","tensor(0.7640, grad_fn=<NllLossBackward>)","tensor([[ 0.0022, -0.1349]], grad_fn=<AddmmBackward>)"
623,23,like going to a house party and watching the host defend himself against a frothing ex-girlfriend,1,"tensor(0.5158, grad_fn=<NllLossBackward>)","tensor([[-0.0291,  0.3640]], grad_fn=<AddmmBackward>)","tensor(0.7623, grad_fn=<NllLossBackward>)","tensor([[-0.0004, -0.1341]], grad_fn=<AddmmBackward>)"
624,23,going to a house party and watching the host defend himself against a frothing ex-girlfriend,1,"tensor(0.4924, grad_fn=<NllLossBackward>)","tensor([[-0.0621,  0.3899]], grad_fn=<AddmmBackward>)","tensor(0.7627, grad_fn=<NllLossBackward>)","tensor([[ 0.0018, -0.1327]], grad_fn=<AddmmBackward>)"
625,23,going to a house party and,2,"tensor(0.4611, grad_fn=<NllLossBackward>)","tensor([[-0.1148,  0.4200]], grad_fn=<AddmmBackward>)","tensor(0.7686, grad_fn=<NllLossBackward>)","tensor([[ 0.0069, -0.1386]], grad_fn=<AddmmBackward>)"
626,23,going to a house party,2,"tensor(0.4665, grad_fn=<NllLossBackward>)","tensor([[-0.0628,  0.4574]], grad_fn=<AddmmBackward>)","tensor(0.7631, grad_fn=<NllLossBackward>)","tensor([[-0.0029, -0.1382]], grad_fn=<AddmmBackward>)"
627,23,going,2,"tensor(0.5569, grad_fn=<NllLossBackward>)","tensor([[0.0167, 0.3108]], grad_fn=<AddmmBackward>)","tensor(0.7602, grad_fn=<NllLossBackward>)","tensor([[-0.0036, -0.1335]], grad_fn=<AddmmBackward>)"
628,23,to a house party,2,"tensor(0.5180, grad_fn=<NllLossBackward>)","tensor([[-0.0112,  0.3763]], grad_fn=<AddmmBackward>)","tensor(0.7628, grad_fn=<NllLossBackward>)","tensor([[-0.0024, -0.1372]], grad_fn=<AddmmBackward>)"
629,23,a house party,2,"tensor(0.4955, grad_fn=<NllLossBackward>)","tensor([[-0.0506,  0.3936]], grad_fn=<AddmmBackward>)","tensor(0.7590, grad_fn=<NllLossBackward>)","tensor([[-0.0054, -0.1330]], grad_fn=<AddmmBackward>)"
630,23,house party,2,"tensor(0.4742, grad_fn=<NllLossBackward>)","tensor([[-0.0751,  0.4247]], grad_fn=<AddmmBackward>)","tensor(0.7641, grad_fn=<NllLossBackward>)","tensor([[-0.0011, -0.1384]], grad_fn=<AddmmBackward>)"
631,23,house,2,"tensor(0.5116, grad_fn=<NllLossBackward>)","tensor([[-0.0044,  0.3992]], grad_fn=<AddmmBackward>)","tensor(0.7549, grad_fn=<NllLossBackward>)","tensor([[-0.0076, -0.1275]], grad_fn=<AddmmBackward>)"
632,23,party,2,"tensor(0.5179, grad_fn=<NllLossBackward>)","tensor([[-0.0113,  0.3765]], grad_fn=<AddmmBackward>)","tensor(0.7569, grad_fn=<NllLossBackward>)","tensor([[-0.0047, -0.1283]], grad_fn=<AddmmBackward>)"
633,23,watching the host defend himself against a frothing ex-girlfriend,2,"tensor(0.4383, grad_fn=<NllLossBackward>)","tensor([[-0.1184,  0.4793]], grad_fn=<AddmmBackward>)","tensor(0.7580, grad_fn=<NllLossBackward>)","tensor([[-0.0017, -0.1275]], grad_fn=<AddmmBackward>)"
634,23,watching,2,"tensor(0.4569, grad_fn=<NllLossBackward>)","tensor([[-0.0877,  0.4584]], grad_fn=<AddmmBackward>)","tensor(0.7607, grad_fn=<NllLossBackward>)","tensor([[ 0.0005, -0.1304]], grad_fn=<AddmmBackward>)"
635,23,the host defend himself against a frothing ex-girlfriend,2,"tensor(0.4898, grad_fn=<NllLossBackward>)","tensor([[-0.0377,  0.4212]], grad_fn=<AddmmBackward>)","tensor(0.7595, grad_fn=<NllLossBackward>)","tensor([[-0.0034, -0.1319]], grad_fn=<AddmmBackward>)"
636,23,the host,2,"tensor(0.5805, grad_fn=<NllLossBackward>)","tensor([[0.0789, 0.3186]], grad_fn=<AddmmBackward>)","tensor(0.7597, grad_fn=<NllLossBackward>)","tensor([[-0.0023, -0.1312]], grad_fn=<AddmmBackward>)"
637,23,host,2,"tensor(0.4692, grad_fn=<NllLossBackward>)","tensor([[-0.0322,  0.4807]], grad_fn=<AddmmBackward>)","tensor(0.7559, grad_fn=<NllLossBackward>)","tensor([[-0.0067, -0.1285]], grad_fn=<AddmmBackward>)"
638,23,defend himself against a frothing ex-girlfriend,2,"tensor(0.5292, grad_fn=<NllLossBackward>)","tensor([[0.0005, 0.3607]], grad_fn=<AddmmBackward>)","tensor(0.7624, grad_fn=<NllLossBackward>)","tensor([[-0.0022, -0.1362]], grad_fn=<AddmmBackward>)"
639,23,defend himself,3,"tensor(0.4691, grad_fn=<NllLossBackward>)","tensor([[-0.0584,  0.4547]], grad_fn=<AddmmBackward>)","tensor(0.7611, grad_fn=<NllLossBackward>)","tensor([[-0.0069, -0.1384]], grad_fn=<AddmmBackward>)"
640,23,defend,2,"tensor(0.4234, grad_fn=<NllLossBackward>)","tensor([[-0.1312,  0.5089]], grad_fn=<AddmmBackward>)","tensor(0.7607, grad_fn=<NllLossBackward>)","tensor([[-0.0015, -0.1324]], grad_fn=<AddmmBackward>)"
641,23,himself,2,"tensor(0.4970, grad_fn=<NllLossBackward>)","tensor([[9.4675e-05, 4.4051e-01]], grad_fn=<AddmmBackward>)","tensor(0.7598, grad_fn=<NllLossBackward>)","tensor([[-0.0051, -0.1343]], grad_fn=<AddmmBackward>)"
642,23,against a frothing ex-girlfriend,2,"tensor(0.4794, grad_fn=<NllLossBackward>)","tensor([[-0.0623,  0.4236]], grad_fn=<AddmmBackward>)","tensor(0.7592, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.1310]], grad_fn=<AddmmBackward>)"
643,23,against,2,"tensor(0.4783, grad_fn=<NllLossBackward>)","tensor([[-0.0502,  0.4387]], grad_fn=<AddmmBackward>)","tensor(0.7579, grad_fn=<NllLossBackward>)","tensor([[-0.0009, -0.1264]], grad_fn=<AddmmBackward>)"
644,23,a frothing ex-girlfriend,2,"tensor(0.4806, grad_fn=<NllLossBackward>)","tensor([[-0.0742,  0.4085]], grad_fn=<AddmmBackward>)","tensor(0.7596, grad_fn=<NllLossBackward>)","tensor([[-0.0059, -0.1346]], grad_fn=<AddmmBackward>)"
645,23,frothing ex-girlfriend,2,"tensor(0.5014, grad_fn=<NllLossBackward>)","tensor([[-0.0060,  0.4232]], grad_fn=<AddmmBackward>)","tensor(0.7600, grad_fn=<NllLossBackward>)","tensor([[-0.0061, -0.1356]], grad_fn=<AddmmBackward>)"
646,23,frothing,1,"tensor(0.4779, grad_fn=<NllLossBackward>)","tensor([[-0.0360,  0.4539]], grad_fn=<AddmmBackward>)","tensor(0.7571, grad_fn=<NllLossBackward>)","tensor([[-0.0090, -0.1331]], grad_fn=<AddmmBackward>)"
647,23,ex-girlfriend,2,"tensor(0.4673, grad_fn=<NllLossBackward>)","tensor([[-0.1108,  0.4073]], grad_fn=<AddmmBackward>)","tensor(0.7655, grad_fn=<NllLossBackward>)","tensor([[-0.0004, -0.1403]], grad_fn=<AddmmBackward>)"
648,24,That the Chuck Norris `` grenade gag '' occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is .,2,"tensor(0.5203, grad_fn=<NllLossBackward>)","tensor([[-0.0485,  0.3334]], grad_fn=<AddmmBackward>)","tensor(0.7581, grad_fn=<NllLossBackward>)","tensor([[-0.0107, -0.1365]], grad_fn=<AddmmBackward>)"
649,24,That the Chuck Norris `` grenade gag '',2,"tensor(0.5492, grad_fn=<NllLossBackward>)","tensor([[0.0825, 0.3945]], grad_fn=<AddmmBackward>)","tensor(0.7623, grad_fn=<NllLossBackward>)","tensor([[-0.0047, -0.1385]], grad_fn=<AddmmBackward>)"
650,24,the Chuck Norris `` grenade gag '',2,"tensor(0.5935, grad_fn=<NllLossBackward>)","tensor([[0.0674, 0.2778]], grad_fn=<AddmmBackward>)","tensor(0.7618, grad_fn=<NllLossBackward>)","tensor([[-0.0038, -0.1367]], grad_fn=<AddmmBackward>)"
651,24,Chuck Norris `` grenade gag '',2,"tensor(0.6000, grad_fn=<NllLossBackward>)","tensor([[0.0798, 0.2756]], grad_fn=<AddmmBackward>)","tensor(0.7620, grad_fn=<NllLossBackward>)","tensor([[-0.0086, -0.1418]], grad_fn=<AddmmBackward>)"
652,24,Chuck,2,"tensor(0.5844, grad_fn=<NllLossBackward>)","tensor([[0.0690, 0.2998]], grad_fn=<AddmmBackward>)","tensor(0.7591, grad_fn=<NllLossBackward>)","tensor([[-0.0021, -0.1299]], grad_fn=<AddmmBackward>)"
653,24,Norris `` grenade gag '',2,"tensor(0.4854, grad_fn=<NllLossBackward>)","tensor([[-0.0680,  0.4022]], grad_fn=<AddmmBackward>)","tensor(0.7590, grad_fn=<NllLossBackward>)","tensor([[-0.0117, -0.1392]], grad_fn=<AddmmBackward>)"
654,24,Norris,2,"tensor(0.5684, grad_fn=<NllLossBackward>)","tensor([[0.0283, 0.2955]], grad_fn=<AddmmBackward>)","tensor(0.7667, grad_fn=<NllLossBackward>)","tensor([[ 0.0025, -0.1396]], grad_fn=<AddmmBackward>)"
655,24,`` grenade gag '',2,"tensor(0.5638, grad_fn=<NllLossBackward>)","tensor([[0.0370, 0.3150]], grad_fn=<AddmmBackward>)","tensor(0.7564, grad_fn=<NllLossBackward>)","tensor([[-0.0102, -0.1329]], grad_fn=<AddmmBackward>)"
656,24,``,2,"tensor(0.5454, grad_fn=<NllLossBackward>)","tensor([[0.0246, 0.3459]], grad_fn=<AddmmBackward>)","tensor(0.7588, grad_fn=<NllLossBackward>)","tensor([[-0.0003, -0.1276]], grad_fn=<AddmmBackward>)"
657,24,grenade gag '',2,"tensor(0.5596, grad_fn=<NllLossBackward>)","tensor([[0.0577, 0.3455]], grad_fn=<AddmmBackward>)","tensor(0.7634, grad_fn=<NllLossBackward>)","tensor([[-0.0048, -0.1407]], grad_fn=<AddmmBackward>)"
658,24,grenade,1,"tensor(0.6080, grad_fn=<NllLossBackward>)","tensor([[0.0908, 0.2690]], grad_fn=<AddmmBackward>)","tensor(0.7658, grad_fn=<NllLossBackward>)","tensor([[-0.0020, -0.1423]], grad_fn=<AddmmBackward>)"
659,24,gag '',2,"tensor(0.6032, grad_fn=<NllLossBackward>)","tensor([[0.0924, 0.2813]], grad_fn=<AddmmBackward>)","tensor(0.7588, grad_fn=<NllLossBackward>)","tensor([[-0.0060, -0.1333]], grad_fn=<AddmmBackward>)"
660,24,gag,1,"tensor(0.5752, grad_fn=<NllLossBackward>)","tensor([[0.0443, 0.2959]], grad_fn=<AddmmBackward>)","tensor(0.7627, grad_fn=<NllLossBackward>)","tensor([[ 0.0006, -0.1340]], grad_fn=<AddmmBackward>)"
661,24,'',2,"tensor(0.5080, grad_fn=<NllLossBackward>)","tensor([[-0.0570,  0.3557]], grad_fn=<AddmmBackward>)","tensor(0.7584, grad_fn=<NllLossBackward>)","tensor([[-0.0034, -0.1299]], grad_fn=<AddmmBackward>)"
662,24,occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is .,2,"tensor(0.4944, grad_fn=<NllLossBackward>)","tensor([[-0.0426,  0.4043]], grad_fn=<AddmmBackward>)","tensor(0.7562, grad_fn=<NllLossBackward>)","tensor([[-0.0153, -0.1376]], grad_fn=<AddmmBackward>)"
663,24,occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is,3,"tensor(0.5103, grad_fn=<NllLossBackward>)","tensor([[-0.0418,  0.3650]], grad_fn=<AddmmBackward>)","tensor(0.7580, grad_fn=<NllLossBackward>)","tensor([[-0.0125, -0.1382]], grad_fn=<AddmmBackward>)"
664,24,occurs,2,"tensor(0.4612, grad_fn=<NllLossBackward>)","tensor([[-0.0982,  0.4364]], grad_fn=<AddmmBackward>)","tensor(0.7619, grad_fn=<NllLossBackward>)","tensor([[-0.0002, -0.1332]], grad_fn=<AddmmBackward>)"
665,24,about 7 times during Windtalkers is a good indication of how serious-minded the film is,2,"tensor(0.5191, grad_fn=<NllLossBackward>)","tensor([[-0.0097,  0.3751]], grad_fn=<AddmmBackward>)","tensor(0.7564, grad_fn=<NllLossBackward>)","tensor([[-0.0163, -0.1390]], grad_fn=<AddmmBackward>)"
666,24,about 7 times during Windtalkers,2,"tensor(0.4354, grad_fn=<NllLossBackward>)","tensor([[-0.1348,  0.4713]], grad_fn=<AddmmBackward>)","tensor(0.7575, grad_fn=<NllLossBackward>)","tensor([[-0.0151, -0.1400]], grad_fn=<AddmmBackward>)"
667,24,about 7 times,2,"tensor(0.4144, grad_fn=<NllLossBackward>)","tensor([[-0.1380,  0.5287]], grad_fn=<AddmmBackward>)","tensor(0.7618, grad_fn=<NllLossBackward>)","tensor([[-0.0088, -0.1416]], grad_fn=<AddmmBackward>)"
668,24,7 times,2,"tensor(0.4195, grad_fn=<NllLossBackward>)","tensor([[-0.1031,  0.5486]], grad_fn=<AddmmBackward>)","tensor(0.7638, grad_fn=<NllLossBackward>)","tensor([[-0.0054, -0.1420]], grad_fn=<AddmmBackward>)"
669,24,7,2,"tensor(0.5555, grad_fn=<NllLossBackward>)","tensor([[-0.0277,  0.2698]], grad_fn=<AddmmBackward>)","tensor(0.7658, grad_fn=<NllLossBackward>)","tensor([[ 0.0019, -0.1386]], grad_fn=<AddmmBackward>)"
670,24,times,2,"tensor(0.4906, grad_fn=<NllLossBackward>)","tensor([[-0.0753,  0.3815]], grad_fn=<AddmmBackward>)","tensor(0.7556, grad_fn=<NllLossBackward>)","tensor([[-0.0059, -0.1271]], grad_fn=<AddmmBackward>)"
671,24,during Windtalkers,2,"tensor(0.4638, grad_fn=<NllLossBackward>)","tensor([[-0.1039,  0.4235]], grad_fn=<AddmmBackward>)","tensor(0.7572, grad_fn=<NllLossBackward>)","tensor([[-0.0070, -0.1312]], grad_fn=<AddmmBackward>)"
672,24,during,2,"tensor(0.6103, grad_fn=<NllLossBackward>)","tensor([[0.0646, 0.2378]], grad_fn=<AddmmBackward>)","tensor(0.7599, grad_fn=<NllLossBackward>)","tensor([[-0.0040, -0.1334]], grad_fn=<AddmmBackward>)"
673,24,Windtalkers,2,"tensor(0.4515, grad_fn=<NllLossBackward>)","tensor([[-0.1038,  0.4571]], grad_fn=<AddmmBackward>)","tensor(0.7609, grad_fn=<NllLossBackward>)","tensor([[-0.0024, -0.1336]], grad_fn=<AddmmBackward>)"
674,24,is a good indication of how serious-minded the film is,3,"tensor(0.4867, grad_fn=<NllLossBackward>)","tensor([[-0.0891,  0.3778]], grad_fn=<AddmmBackward>)","tensor(0.7605, grad_fn=<NllLossBackward>)","tensor([[-0.0002, -0.1306]], grad_fn=<AddmmBackward>)"
675,24,a good indication of how serious-minded the film is,3,"tensor(0.4924, grad_fn=<NllLossBackward>)","tensor([[-0.0596,  0.3925]], grad_fn=<AddmmBackward>)","tensor(0.7584, grad_fn=<NllLossBackward>)","tensor([[-0.0040, -0.1306]], grad_fn=<AddmmBackward>)"
676,24,a good indication,3,"tensor(0.5363, grad_fn=<NllLossBackward>)","tensor([[0.0310, 0.3739]], grad_fn=<AddmmBackward>)","tensor(0.7627, grad_fn=<NllLossBackward>)","tensor([[-0.0004, -0.1351]], grad_fn=<AddmmBackward>)"
677,24,good indication,3,"tensor(0.4926, grad_fn=<NllLossBackward>)","tensor([[-0.0049,  0.4467]], grad_fn=<AddmmBackward>)","tensor(0.7654, grad_fn=<NllLossBackward>)","tensor([[-0.0029, -0.1425]], grad_fn=<AddmmBackward>)"
678,24,indication,2,"tensor(0.5600, grad_fn=<NllLossBackward>)","tensor([[0.0147, 0.3014]], grad_fn=<AddmmBackward>)","tensor(0.7602, grad_fn=<NllLossBackward>)","tensor([[-0.0025, -0.1324]], grad_fn=<AddmmBackward>)"
679,24,of how serious-minded the film is,2,"tensor(0.5139, grad_fn=<NllLossBackward>)","tensor([[-0.0283,  0.3694]], grad_fn=<AddmmBackward>)","tensor(0.7584, grad_fn=<NllLossBackward>)","tensor([[-0.0061, -0.1327]], grad_fn=<AddmmBackward>)"
680,24,how serious-minded the film is,3,"tensor(0.4831, grad_fn=<NllLossBackward>)","tensor([[-0.0463,  0.4301]], grad_fn=<AddmmBackward>)","tensor(0.7570, grad_fn=<NllLossBackward>)","tensor([[-0.0079, -0.1318]], grad_fn=<AddmmBackward>)"
681,24,how,2,"tensor(0.5741, grad_fn=<NllLossBackward>)","tensor([[0.0502, 0.3044]], grad_fn=<AddmmBackward>)","tensor(0.7520, grad_fn=<NllLossBackward>)","tensor([[-0.0091, -0.1236]], grad_fn=<AddmmBackward>)"
682,24,serious-minded the film is,2,"tensor(0.4637, grad_fn=<NllLossBackward>)","tensor([[-0.0980,  0.4297]], grad_fn=<AddmmBackward>)","tensor(0.7576, grad_fn=<NllLossBackward>)","tensor([[-0.0067, -0.1318]], grad_fn=<AddmmBackward>)"
683,24,serious-minded the film,3,"tensor(0.5090, grad_fn=<NllLossBackward>)","tensor([[-0.0033,  0.4068]], grad_fn=<AddmmBackward>)","tensor(0.7574, grad_fn=<NllLossBackward>)","tensor([[-0.0017, -0.1264]], grad_fn=<AddmmBackward>)"
684,24,serious-minded,2,"tensor(0.4491, grad_fn=<NllLossBackward>)","tensor([[-0.1097,  0.4580]], grad_fn=<AddmmBackward>)","tensor(0.7660, grad_fn=<NllLossBackward>)","tensor([[ 0.0026, -0.1382]], grad_fn=<AddmmBackward>)"
685,24,the film,2,"tensor(0.6042, grad_fn=<NllLossBackward>)","tensor([[0.0773, 0.2639]], grad_fn=<AddmmBackward>)","tensor(0.7586, grad_fn=<NllLossBackward>)","tensor([[ 0.0010, -0.1259]], grad_fn=<AddmmBackward>)"
686,24,film,2,"tensor(0.4904, grad_fn=<NllLossBackward>)","tensor([[-0.0232,  0.4342]], grad_fn=<AddmmBackward>)","tensor(0.7558, grad_fn=<NllLossBackward>)","tensor([[-0.0037, -0.1254]], grad_fn=<AddmmBackward>)"
687,25,The plot is romantic comedy boilerplate from start to finish .,2,"tensor(0.4659, grad_fn=<NllLossBackward>)","tensor([[-0.0919,  0.4298]], grad_fn=<AddmmBackward>)","tensor(0.7642, grad_fn=<NllLossBackward>)","tensor([[ 0.0023, -0.1351]], grad_fn=<AddmmBackward>)"
688,25,The plot,2,"tensor(0.6286, grad_fn=<NllLossBackward>)","tensor([[0.1160, 0.2495]], grad_fn=<AddmmBackward>)","tensor(0.7640, grad_fn=<NllLossBackward>)","tensor([[ 0.0023, -0.1348]], grad_fn=<AddmmBackward>)"
689,25,plot,2,"tensor(0.5239, grad_fn=<NllLossBackward>)","tensor([[-0.0092,  0.3639]], grad_fn=<AddmmBackward>)","tensor(0.7595, grad_fn=<NllLossBackward>)","tensor([[ 0.0014, -0.1272]], grad_fn=<AddmmBackward>)"
690,25,is romantic comedy boilerplate from start to finish .,2,"tensor(0.5001, grad_fn=<NllLossBackward>)","tensor([[-0.0291,  0.4033]], grad_fn=<AddmmBackward>)","tensor(0.7596, grad_fn=<NllLossBackward>)","tensor([[-0.0048, -0.1336]], grad_fn=<AddmmBackward>)"
691,25,is romantic comedy boilerplate from start to finish,3,"tensor(0.4880, grad_fn=<NllLossBackward>)","tensor([[-0.0388,  0.4247]], grad_fn=<AddmmBackward>)","tensor(0.7614, grad_fn=<NllLossBackward>)","tensor([[-0.0043, -0.1364]], grad_fn=<AddmmBackward>)"
692,25,romantic comedy boilerplate from start to finish,2,"tensor(0.4578, grad_fn=<NllLossBackward>)","tensor([[-0.0713,  0.4725]], grad_fn=<AddmmBackward>)","tensor(0.7654, grad_fn=<NllLossBackward>)","tensor([[-0.0015, -0.1411]], grad_fn=<AddmmBackward>)"
693,25,romantic comedy boilerplate from start,2,"tensor(0.5395, grad_fn=<NllLossBackward>)","tensor([[0.0337, 0.3690]], grad_fn=<AddmmBackward>)","tensor(0.7665, grad_fn=<NllLossBackward>)","tensor([[-0.0014, -0.1430]], grad_fn=<AddmmBackward>)"
694,25,romantic comedy boilerplate,1,"tensor(0.4663, grad_fn=<NllLossBackward>)","tensor([[-0.0572,  0.4636]], grad_fn=<AddmmBackward>)","tensor(0.7646, grad_fn=<NllLossBackward>)","tensor([[-0.0024, -0.1405]], grad_fn=<AddmmBackward>)"
